2.0985411411190957E-09	1.989942352403961E-09	1.5711822956826826E-09	1.920961603805173E-09	2.094312384312711E-09	1.7865600006400695E-09	1.7801738586976073E-09	2.0356873895735973E-09	1.2256939616897656E-09	2.1255259713805866E-09	2.080495006284694E-09	1.889250188158888E-09	1.681702883764261E-09	1.618453765949477E-09	1.5497362034008146E-09	1.623942404843698E-09	1.7462575899490413E-09	2.0905664475071376E-09	2.1869513045456062E-09	1.6935658567829312E-09	1.9112940515174843E-09	1.7265905038550325E-09	1.6651460359583074E-09	1.45915984100434E-09	2.0391921809494988E-09	1.6674627522690058E-09	1.6869951611968789E-09	1.4961644352832094E-09	1.7965485310378799E-09	1.8035760103669813E-09	1.7534701719680925E-09	1.5366221372561276E-09	1.9990556400320433E-09	1.8993613150915045E-09	1.5735607765131079E-09	1.7004582385784253E-09	1.4935654452126527E-09	1.745749877795496E-09	1.626155657258259E-09	1.986769204249244E-09	1.8943851932210128E-09	1.8187118934659504E-09	1.7875257972528309E-09	1.6135959142339331E-09	1.953162798771999E-09	1.177512229469934E-09	2.197810985598178E-09	1.3359771817546342E-09	1.7879704531749273E-09	1.7460410494675188E-09	1.803189081976037E-09	1.5615778035479977E-09	1.690058334697299E-09	1.3910544723122295E-09	1.86374681125935E-09	1.448837885519458E-09	1.5914040306180698E-09	1.2507239630390507E-09	1.196965532655435E-09	1.2559770533241822E-09	1.7980654815209712E-09	1.7991269628127798E-09	1.9104140389216903E-09	1.4615167144958625E-09	1.4709991052009487E-09	2.3937655131434933E-09	1.448124924732031E-09	1.4719185517546176E-09	1.719869840909074E-09	1.885211214421521E-09	1.422163091048764E-09	1.6073218411671265E-09	2.080627569179212E-09	1.2034577613205374E-09	1.3984706933733352E-09	1.7394525213940174E-09	1.509932883173635E-09	1.3924042511144594E-09	1.3520957296839503E-09	1.6016131361541823E-09	1.6412273089353157E-09	1.315504965545534E-09	1.1649927693763663E-09	1.645891289832552E-09	1.6233599314486083E-09	1.8211099636782062E-09	1.6168256551396904E-09	1.867051453433895E-09	1.3386644246835426E-09	1.620750976395308E-09	1.1264615142202018E-09	2.2791967932247716E-09	2.3242254640607967E-09	2.069876875337363E-09	2.1470510237193857E-09	1.8823531636348308E-09	2.0331912739003056E-09	1.5531722363017154E-09	1.6423613588235219E-09	1.6529090387457174E-09	1.923058566131641E-09	1.81852996197833E-09	1.8718731825526928E-09	1.0826194831145074E-09	1.5164711445323432E-09	1.7900774952230952E-09	1.797417830793601E-09	1.7180551410024885E-09	1.4546121137694318E-09	1.7982967365472224E-09	1.8790120094356074E-09	1.6947883705076195E-09	2.0586075069576666E-09	1.149434643452723E-09	1.3112426648259913E-09	1.5744979733917852E-09	1.3202584320133158E-09
2.651293686390028E-11	4.548433097574324E-11	3.687876273513108E-11	4.2118285467497077E-11	3.9887042570850785E-11	3.935635126386474E-11	2.926955441060563E-11	3.539342445127527E-11	4.245149530656311E-11	2.869981048382981E-11	4.194120069369481E-11	2.7351189666328967E-11	5.423484437144824E-11	3.8943560909442603E-11	4.270890647950121E-11	4.0724739693821706E-11	4.4191023429163604E-11	5.3048469652616334E-11	4.0194720995291427E-11	4.644614906796261E-11	3.5452406930192785E-11	3.692180992534079E-11	4.8047880751878674E-11	3.381021690808157E-11	4.388666752206242E-11	3.3721878972733846E-11	4.115943207310868E-11	4.5473127564004714E-11	4.160763482499708E-11	4.23017380115357E-11	5.158742119961593E-11	4.724490530537748E-11	4.907922913631917E-11	4.595287816933489E-11	3.983587762873086E-11	4.259741871914596E-11	3.5682256833923385E-11	5.2293277515585094E-11	3.596331138714895E-11	4.841503660117388E-11	4.644011728477804E-11	3.584925578838787E-11	4.065562887831685E-11	3.648604377132979E-11	2.6209319969973028E-11	4.88323400003598E-11	3.918171473691045E-11	3.074129768934398E-11	3.9087044194534356E-11	2.3562713479845618E-11	3.6009886507225516E-11	4.8927387940824446E-11	4.605364822660983E-11	3.4386406821783715E-11	4.1306846118445245E-11	2.6213853026254904E-11	3.843912992577266E-11	4.085902829496507E-11	2.9347393140756176E-11	4.1257316771735184E-11	4.2258574809505775E-11	3.517995611037485E-11	4.0960051170120185E-11	5.5027791524529884E-11	5.2331630107946093E-11	3.1076327542677906E-11	3.054751271251229E-11	4.387168793356131E-11	3.789462771492545E-11	3.87806846509895E-11	3.7404469435080946E-11	4.2483258556854394E-11	5.011144783043724E-11	4.5162166128150354E-11	5.240567424578368E-11	3.525040256552814E-11	3.837831590872717E-11	4.2760742066168877E-11	4.3163777502593724E-11	4.6040370294543665E-11	2.914026055063641E-11	3.699066823281203E-11	4.462583767508988E-11	3.752488537501534E-11	3.166524876982384E-11	4.250544173879596E-11	3.559189108331632E-11	3.382337606797475E-11	3.9275443489805486E-11	4.0416521664874615E-11	4.294719415978961E-11	4.557268931323388E-11	4.498903177866778E-11	4.389036711194965E-11	4.36460014005721E-11	4.771065384713205E-11	4.68602287970835E-11	4.485363827354902E-11	3.595453779815512E-11	3.621234099960531E-11	4.1406835534867486E-11	3.9844677023055456E-11	3.4462024843555566E-11	4.457001644233219E-11	4.059193112519243E-11	3.550100338580179E-11	3.751678368785634E-11	3.011824052867727E-11	4.2804562897090564E-11	2.8130706544371197E-11	4.2892957419129225E-11	4.4561189708209416E-11	3.796319256922363E-11	3.0369840772696654E-11	2.9867886185014916E-11	4.546958389411484E-11	4.2692136672911734E-11
7.993004570936129E-10	1.0564394130080501E-09	7.069673147480324E-10	8.853091948349299E-10	1.0505466884038425E-09	1.1532079418297073E-09	8.670761333831531E-10	1.0458863526409777E-09	1.180625345396034E-09	8.642490338531023E-10	8.708585022537764E-10	1.0626296475925355E-09	1.216913422655442E-09	5.14621906882058E-10	1.095538465637639E-09	5.564532030447593E-10	1.0901140297771704E-09	1.177174066848054E-09	1.0822467253615731E-09	1.0629807348521537E-09	7.477931216167632E-10	6.370107779542302E-10	1.0940861545705154E-09	9.778871084506324E-10	1.0227055875571093E-09	7.370475442665184E-10	1.2239823777903363E-09	9.005750436211029E-10	1.1507424856910547E-09	7.129518852655574E-10	1.1640306393577812E-09	1.1882745963952039E-09	1.1624988302588232E-09	1.0988907536819635E-09	1.0152089610035392E-09	8.422185423054011E-10	8.669398810288782E-10	1.1565696128906883E-09	8.311734787203104E-10	9.417079894503701E-10	8.759952741972119E-10	8.335375759318063E-10	1.0082885704920392E-09	9.964841798755046E-10	1.080572275259146E-09	1.2235101833267844E-09	8.659809689288733E-10	7.440884698698808E-10	1.0249316275678164E-09	5.890111423363791E-10	1.1314418627007133E-09	1.1414274377453714E-09	9.924045426511329E-10	9.823910667218156E-10	1.0847492152681417E-09	1.1312999687464947E-09	1.1302949553437557E-09	9.809305788304565E-10	7.430602252711402E-10	1.080686955637634E-09	7.701562418238925E-10	5.990804660226459E-10	1.139339622244991E-09	1.0681593333439273E-09	7.437554078024138E-10	1.1362492419503972E-09	1.0160143085823885E-09	1.1223148691135968E-09	8.496809025716899E-10	1.0694983858219098E-09	1.0892524837315154E-09	1.0427065149137649E-09	8.693808820689234E-10	7.991692528974407E-10	1.0916857042505237E-09	7.961531648188548E-10	1.026634733260013E-09	9.635410106421994E-10	1.025404506247098E-09	9.411358379692974E-10	8.33470358392332E-10	8.113982650805862E-10	8.782069213760952E-10	9.794867508236902E-10	1.0365564578298432E-09	7.420239635247708E-10	7.632682160818631E-10	7.214371550819046E-10	7.421142131929551E-10	7.990688558527912E-10	1.0455323346641694E-09	1.1516702067764793E-09	1.122572145683818E-09	9.843873050321743E-10	4.2796700424079354E-10	1.0520996578357637E-09	7.913849421959294E-10	7.793722504188223E-10	7.345889067111503E-10	1.0965509027701716E-09	1.0148433896846564E-09	9.572138021046643E-10	9.983830117289655E-10	1.180578460649432E-09	8.492816577536675E-10	1.1114887831603304E-09	7.849879929456759E-10	6.396769099175249E-10	1.040850734363253E-09	7.297713688064535E-10	1.0598347381733779E-09	1.0579542243626912E-09	8.767640804851176E-10	7.813649778744449E-10	1.0310288150638034E-09	1.213759476443443E-09	1.1004865919283302E-09
7.134762530688203E-10	5.858059253499325E-10	8.634264223422176E-10	5.490166770307516E-10	8.03948262492682E-10	8.027721723787411E-10	4.1380396418911566E-10	6.967220602046328E-10	7.697209427055349E-10	8.174550739234607E-10	7.126228288300392E-10	6.695537118125593E-10	5.517876318067216E-10	7.202781696692937E-10	8.511123656611583E-10	7.269737657519602E-10	8.077264657391082E-10	7.260658972584769E-10	8.489582787603783E-10	4.849288200722601E-10	7.155782288244348E-10	7.700946233972255E-10	7.826089566253888E-10	7.639457216438712E-10	6.077944940602355E-10	7.787690390147517E-10	5.317772933714784E-10	8.500146101041221E-10	5.707760113987441E-10	4.916560329677192E-10	4.644018355799617E-10	3.1720552707499953E-10	8.180963372119778E-10	8.777096671068717E-10	9.244398306028765E-10	7.802553289382012E-10	8.071377438199792E-10	8.47214787254046E-10	5.502595862688312E-10	8.022490476639783E-10	5.910167473196313E-10	8.145481147173535E-10	7.050391890596007E-10	5.820024011221353E-10	7.544180787123235E-10	5.997169723378729E-10	8.32074179155331E-10	7.248798601621304E-10	5.917617889091119E-10	7.401923845814027E-10	5.322377462607068E-10	9.140856064101594E-10	4.71319146653705E-10	1.533957401115595E-10	4.678129544035538E-10	6.695584129428248E-10	7.539000974222163E-10	9.013940359886257E-10	2.8582923292258287E-10	7.812309624678362E-10	5.123664737791767E-10	3.1097040424754053E-10	6.021954246713818E-10	8.659780390946163E-10	4.747898478394797E-10	8.125575182113475E-10	9.010392873116911E-10	7.378272183505214E-10	7.492273283168993E-10	8.030819870712883E-10	3.247891310483732E-10	3.481322272864828E-10	7.741606480579131E-10	7.604983833174859E-10	7.985388550481492E-10	9.771833278912762E-10	8.87166049854896E-10	4.6522571800937814E-10	6.482997692675315E-10	8.49926392375989E-10	8.082627612288711E-10	4.3671900894707193E-10	8.340645908900838E-10	7.728126904888887E-10	6.369055663183863E-10	8.317918272441457E-10	6.876703937072584E-10	7.849220243988444E-10	8.016637595920248E-10	5.338276006494685E-10	7.74998560415988E-10	9.646598476666017E-10	4.883999459276638E-10	7.608978458743411E-10	5.208675416443373E-10	6.590666032649499E-10	9.33953706699852E-10	7.749315474707411E-10	7.176258184548885E-10	9.33275569357702E-10	7.636983234342108E-10	7.406910435546203E-10	7.496066141797577E-10	4.5982909550843107E-10	8.094976761912826E-10	8.189925019778508E-10	8.830018065254953E-10	7.615584263418693E-10	8.074759192827655E-10	2.799685665078118E-10	6.344095017428486E-10	8.015607040171674E-10	8.265575879620287E-10	7.884500647858068E-10	7.388718464727323E-10	8.151863026679501E-10	7.922558030680308E-10
2.8832697092997385E-10	8.955111948838775E-10	9.225206718069884E-10	8.619114639652087E-10	9.783101380185535E-10	1.0024531380488262E-09	3.4847039563373185E-10	6.525391740215406E-10	9.702970829458913E-10	4.547345966612145E-10	8.725534112189105E-10	3.3593761697279754E-10	9.547902342686064E-10	9.793772842662738E-10	9.195243876041114E-10	5.088715102798439E-10	9.654389671722675E-10	9.841565538366721E-10	8.328346636335644E-10	9.43825477878808E-10	3.0008650007530773E-10	6.360103624697378E-10	9.726768337933148E-10	9.350497892460032E-10	9.135757355998606E-10	9.625503481215562E-10	9.774969476495818E-10	9.131539530028035E-10	1.0194832967075045E-09	9.190238542026122E-10	9.962189763429134E-10	8.638686642098961E-10	1.0147420551629917E-09	7.294539553079877E-10	9.434331477101553E-10	5.81820876564245E-10	9.71939405383769E-10	9.362713524906978E-10	6.920938763597839E-10	9.847667952019222E-10	8.031402811877521E-10	4.111355853415032E-10	6.452497905343126E-10	9.602539597017579E-10	9.397633868631389E-10	9.81487071078377E-10	7.380223377714387E-10	5.71910623516942E-10	7.296207415899331E-10	5.99180698153367E-10	5.335092022168731E-10	7.811509152580304E-10	7.751453997204748E-10	9.741701709541101E-10	9.233969486678315E-10	7.896354754350271E-10	4.0985470478390993E-10	9.40067949853022E-10	1.0184040021064867E-09	8.829846724341104E-10	7.904506674489445E-10	9.196216845429733E-10	9.793907800907415E-10	1.0035977015408958E-09	8.015837701178905E-10	9.66417658633677E-10	9.976055279996878E-10	6.828691483495517E-10	9.658384358363212E-10	8.584521156144008E-10	2.9693245641726257E-10	8.560701962187386E-10	8.956658301154053E-10	9.24024015720096E-10	9.09947463925329E-10	3.779800591199395E-10	8.880523045236797E-10	9.206788335942633E-10	9.975796708764975E-10	2.808736521993181E-10	9.216974716836916E-10	8.328565945440807E-10	1.02613806479296E-09	9.464614121205351E-10	6.874346044472416E-10	8.813535309246536E-10	9.499863449330599E-10	9.112340525237404E-10	6.223963062031666E-10	9.40909727009289E-10	8.785038434315662E-10	9.080196748085745E-10	9.484393672601799E-10	3.848568208568624E-10	9.503879847654175E-10	9.508842193231482E-10	1.0206430973811405E-09	6.783382236857205E-10	7.100155692225377E-10	3.6934643914564256E-10	6.892444973032484E-10	9.782193025541124E-10	8.925410465998013E-10	1.0135462727188887E-09	3.157540069634078E-10	8.077395433151117E-10	9.690571869759458E-10	6.915276832130209E-10	3.3309337579462E-10	6.21040174648391E-10	3.6917130114107976E-10	9.340491135148592E-10	9.985281575296937E-10	9.532207007402875E-10	8.387887371832283E-10	1.0100306793588275E-09	9.049185415226012E-10
3.0347159292545435E-10	3.590240343246136E-10	3.161818315946059E-10	2.8083939455946245E-10	3.0213019904867207E-10	3.6657254463856433E-10	2.433053244445137E-10	3.0824727164610884E-10	3.195628919702042E-10	2.951820873610772E-10	3.0204619665615534E-10	2.8578141639008763E-10	3.5508467747944247E-10	3.215016706207824E-10	3.138250365704473E-10	2.873520948202822E-10	3.577550645281234E-10	3.585926281484637E-10	3.190135509531036E-10	3.634508008572669E-10	3.226405956493019E-10	2.7415904483352995E-10	3.006532487249476E-10	2.677257407854091E-10	2.812755435474993E-10	2.5989398191354164E-10	3.197872044703094E-10	3.623213391372991E-10	3.0287574200434045E-10	2.673335447953966E-10	3.511790217877585E-10	3.99300726664845E-10	3.7866032815028527E-10	3.1709909543654164E-10	2.726564355636826E-10	3.4124154807299677E-10	3.083742955079E-10	3.410559981543459E-10	2.1889655458928587E-10	3.1243065089225406E-10	3.3227595187199675E-10	2.9483243517222355E-10	3.0667785650684786E-10	3.036645798516659E-10	2.9655268297501186E-10	3.9397569083221664E-10	2.985744353862695E-10	2.72362578469654E-10	2.7010562263829457E-10	2.486226660396824E-10	2.941535225362263E-10	3.3457227273521057E-10	2.708902264848491E-10	2.8819149162070623E-10	2.495589527311976E-10	2.762639387047614E-10	2.5006949513053776E-10	3.1854239829997014E-10	2.706565694724924E-10	3.1962925776959777E-10	3.27165704988448E-10	2.5446256043710224E-10	2.81983254247312E-10	3.3873359173473417E-10	2.9439650460252046E-10	3.290270419358052E-10	2.6935289492014386E-10	2.992315843091202E-10	2.640375873780133E-10	3.3535206130785636E-10	3.081638442878205E-10	3.3402694867276616E-10	3.4941467572428966E-10	2.622979356740008E-10	3.6280377255592814E-10	3.322561383719851E-10	3.310562111458347E-10	2.9928243572616864E-10	2.842129315698684E-10	3.1125706407577856E-10	2.0225623882430944E-10	3.222516641730985E-10	3.1903146701031374E-10	2.437154301323247E-10	2.683951276827878E-10	3.125108717674822E-10	2.767380897758304E-10	2.822335641646337E-10	3.5451005303823394E-10	3.664968467756749E-10	2.817179981356397E-10	3.39528111279309E-10	3.0738064944467667E-10	3.517083224471367E-10	3.823134667418564E-10	3.702739951359627E-10	3.490259577532379E-10	3.27800728139764E-10	3.2256530676544437E-10	2.443334569675452E-10	3.4298796812079886E-10	3.1470101899900186E-10	3.2751716229698496E-10	3.189657549337762E-10	3.219836019236105E-10	2.328686459126629E-10	2.9998727756234143E-10	2.8395602697028295E-10	2.9524542767892846E-10	2.840694726300349E-10	3.483640722500052E-10	3.039189960500857E-10	2.709174123157017E-10	1.965556146430909E-10	2.619208899123443E-10	3.6633124641831694E-10	3.533602827199363E-10
1.643693923102552E-10	2.145755387916591E-10	2.3030188173389383E-10	1.9898337135573332E-10	2.2024014483037365E-10	1.812709040255635E-10	2.2471988925367547E-10	1.2321490459994794E-10	2.4613650884113604E-10	2.4185656071992947E-10	2.4912376225756543E-10	1.876793462722381E-10	2.63622080890985E-10	2.33243715411941E-10	2.36749406981524E-10	2.671628782727829E-10	2.692398409345625E-10	2.7610697169230724E-10	1.5645570152830308E-10	2.6631188715983435E-10	1.168321961984819E-10	1.8654875427819982E-10	2.2109854562959415E-10	1.5323563428864406E-10	2.0664279174919608E-10	2.2659304282170954E-10	2.399083332382218E-10	1.91927598145276E-10	2.2086224997870805E-10	1.9187715708947279E-10	2.578890215702375E-10	1.6661890065940357E-10	2.8774418432366747E-10	2.880406174025734E-10	2.7152865906609083E-10	2.451262944963045E-10	1.7719035548571662E-10	2.635079216031999E-10	1.1565365463560218E-10	2.12874791719771E-10	1.9251011249996738E-10	2.516196180044343E-10	2.1833578207510283E-10	1.7828447227321173E-10	2.009451115196339E-10	2.166374743114585E-10	2.474036084869475E-10	2.6962361492062155E-10	1.0813526785098913E-10	1.080227365144902E-10	2.899560037343698E-10	2.642224957960377E-10	2.786606763093042E-10	1.991463229065545E-10	2.1053710117705282E-10	1.4975857999948295E-10	2.3258411984121546E-10	2.0259560250824695E-10	2.1329487732432218E-10	2.73746027390163E-10	2.5966687714773143E-10	2.3012295075287571E-10	2.3007753923677425E-10	2.550564927847459E-10	2.7371951190970785E-10	2.791761230965203E-10	2.244101256002231E-10	1.969417511635515E-10	2.2488723909568613E-10	2.606783905886022E-10	1.9012757582672114E-10	1.6465633853698693E-10	2.4379033521778315E-10	2.570149211330602E-10	2.7431404020433896E-10	1.1942717389659677E-10	1.195561830115254E-10	2.0362580582585803E-10	2.1151139644078186E-10	2.5617794299627484E-10	2.426677745725453E-10	1.7767795269325527E-10	2.5182685808987843E-10	2.513074620201833E-10	2.351328983225971E-10	2.5220029065153224E-10	1.993983211276928E-10	2.287116360082402E-10	2.1910548297045406E-10	2.1907059128465147E-10	2.356154186766219E-10	1.605558567636417E-10	1.8366731708847226E-10	1.9901039958012906E-10	1.806045494822763E-10	2.202623195600633E-10	2.2579144044396904E-10	2.500883929847851E-10	2.559812420380169E-10	2.536396265054811E-10	2.4940185438656645E-10	2.5861537566849775E-10	2.165257220409234E-10	2.589626342739117E-10	2.5358081504556403E-10	2.1147798170603502E-10	2.655280183257527E-10	2.4739440865270353E-10	1.9067289064137085E-10	1.9354540758321603E-10	1.9805087938330317E-10	2.5602360362109157E-10	2.734723153034339E-10	2.463584546866938E-10	2.1728780096660964E-10	2.4299598437699707E-10	1.331462816133064E-10
1.948358704120233E-10	2.603964974992015E-10	1.9717769759991573E-10	2.235927068758381E-10	2.3676923390367586E-10	3.0172395935378074E-10	1.462242922406262E-10	2.4924173873860685E-10	2.546123389542905E-10	1.7286014100530417E-10	2.4973503760716464E-10	2.0580063331700461E-10	2.3947347547691344E-10	2.614374903516276E-10	2.50936873199116E-10	2.2399104550895117E-10	2.749215174410041E-10	2.558262560145433E-10	2.2624677305894144E-10	2.849818131731862E-10	2.2227220904834253E-10	2.9408077064795063E-10	2.404428489322675E-10	1.8684565669711854E-10	2.083994686207769E-10	1.8145205178678404E-10	2.66250036799412E-10	2.6702465677430725E-10	2.1721171219391747E-10	2.2671153005885545E-10	2.4269590586855335E-10	2.6448316183302057E-10	2.7122582511147956E-10	2.494279164960358E-10	2.222799348707634E-10	2.139016356878123E-10	2.2731239441715224E-10	2.909741495205969E-10	1.6391960527470576E-10	1.9286151323385084E-10	1.850899448549082E-10	2.1570014534450458E-10	2.2416320194262123E-10	2.341845543764339E-10	1.652979516777215E-10	2.334204241701249E-10	2.0864699040342858E-10	2.4532452212601435E-10	2.416782291355043E-10	1.9621743821162524E-10	1.8664608133352672E-10	2.810046153889959E-10	2.1322110815707716E-10	2.3678167592728415E-10	2.014046541824024E-10	1.7611804739618955E-10	1.778774820716836E-10	2.8158140553729437E-10	1.9127685901112443E-10	2.629843102940233E-10	2.228348966543876E-10	1.2260918399576964E-10	2.0341592248473142E-10	3.05414193553789E-10	2.43371606309975E-10	1.9867124109347077E-10	1.6630911754057912E-10	2.028093620368181E-10	2.3544938085669336E-10	2.5504749778852937E-10	1.5508308315154776E-10	1.79540118612219E-10	2.353562516311821E-10	2.0420205629259433E-10	2.4197820651296974E-10	2.0524535157886893E-10	2.0877594094756236E-10	2.346800490863965E-10	2.271721901372591E-10	2.917593616897168E-10	1.8091160432223027E-10	1.9506905020732355E-10	2.888497986063411E-10	2.4093353405476473E-10	2.199023058615427E-10	2.3170736292107402E-10	2.1321290849149488E-10	2.1120207915229953E-10	1.7058172021392688E-10	2.601961003119549E-10	2.0669828243225594E-10	2.5938404374321105E-10	2.744114636223663E-10	2.755648516401172E-10	2.734305478796304E-10	2.338176245986906E-10	2.8499039815118514E-10	2.23182107118924E-10	2.40223630979025E-10	2.134797966640405E-10	2.0468205711798925E-10	1.980002208031608E-10	2.3543777188047043E-10	2.606647452514147E-10	2.7774450701145957E-10	2.081502375584695E-10	2.178196140865048E-10	2.3776485448995674E-10	2.4977475075516505E-10	1.6673589222982458E-10	2.158581665983775E-10	2.3128764169089742E-10	1.8503651178669108E-10	1.9116067906464623E-10	1.967544494390472E-10	2.769485107311609E-10	2.3178720945943345E-10
2.5897731232597804E-10	3.026226382264006E-10	3.8599980710544656E-10	3.2815217069838657E-10	3.6681096947750467E-10	3.8385846358426347E-10	2.0374958800150388E-10	2.801032020546668E-10	4.4236861506164763E-10	3.4103086410299975E-10	4.1333805838456795E-10	4.076283762454842E-10	3.7350255363891836E-10	4.167806038015776E-10	3.7763262568720674E-10	3.5647742184477704E-10	3.5261575292335287E-10	3.9811587770621567E-10	2.786800896779582E-10	4.10661857528126E-10	3.123066986945964E-10	3.384952789174252E-10	3.43206390310847E-10	2.2445801873772638E-10	2.7503858488690225E-10	4.08390068214428E-10	4.0774091867884294E-10	3.236602730651621E-10	4.741582316760402E-10	3.7124596512053893E-10	3.819541178277356E-10	3.525295092802614E-10	4.5340041014627016E-10	4.5128139729655905E-10	4.2312969353612736E-10	2.850327612654522E-10	3.519221404148557E-10	4.1339260201603E-10	2.586756070524136E-10	3.014441873775431E-10	2.839856798763428E-10	3.518956136619364E-10	3.501508282577993E-10	4.357142324972858E-10	2.5188984050349585E-10	4.4397448968071853E-10	4.30090141092716E-10	4.227135465490075E-10	3.66200322641051E-10	3.158852777314704E-10	4.247630139057059E-10	3.913936100785096E-10	3.858297348405445E-10	3.681689104333779E-10	1.990556453974827E-10	2.7918221481424853E-10	4.3761374642897254E-10	3.6688403446773416E-10	4.0937775503625653E-10	4.3333652645193256E-10	3.837152894950388E-10	3.039539945352447E-10	3.7869530455981973E-10	3.8505254558734915E-10	4.060266230210353E-10	3.840255894028476E-10	3.484029317245093E-10	4.5947440430108144E-10	3.779425161141788E-10	4.2708812278913424E-10	3.131011792732654E-10	2.95857301493523E-10	3.851550238137322E-10	3.4947910014624764E-10	4.18235865960797E-10	2.5659825165821535E-10	3.5348398825859336E-10	4.071631629375195E-10	3.5802312917221493E-10	4.0151936645381805E-10	4.079432920311845E-10	3.4339696271125576E-10	4.484873592789436E-10	3.217064756039516E-10	3.9696560995176866E-10	4.1531944442358423E-10	4.1404660679160295E-10	2.7692001311764017E-10	2.5137198110224894E-10	3.9046647338706647E-10	2.7236306500282904E-10	3.608263939372707E-10	2.99914078766668E-10	3.664799508055341E-10	3.6725904791453823E-10	2.7345831937757985E-10	4.1852543718077037E-10	3.541810713600179E-10	4.2541401394192286E-10	4.2788558935984276E-10	3.419986443973589E-10	4.6425689522927077E-10	2.970729587639807E-10	4.085032285824557E-10	3.651908824069279E-10	3.581743415598824E-10	3.572783254760849E-10	4.185972290239864E-10	3.4572414053399085E-10	3.242086666782956E-10	3.6210742491185363E-10	4.063875845088969E-10	3.4646171500111085E-10	2.0734654762125975E-10	4.016195853500477E-10	4.278677253033067E-10	3.6827829350642805E-10
2.626489758476968E-10	3.438434610096547E-10	1.9649433284016022E-10	3.3504147999446506E-10	3.613086603075354E-10	3.9982696856343186E-10	3.255359452721943E-10	3.1392151103156877E-10	2.0643695907033824E-10	2.6201482640251916E-10	2.6327971646068326E-10	3.903674748035933E-10	4.043489185604495E-10	3.889122873013087E-10	2.7045308993818117E-10	2.9349083404728365E-10	2.167843067529798E-10	3.7307682119701086E-10	3.1909911887359075E-10	3.8428045448584345E-10	2.653698490028256E-10	1.9476401231123345E-10	2.917523556837955E-10	3.015515635941494E-10	2.677690170877979E-10	3.470182018087103E-10	3.571732755451139E-10	3.8719825322502803E-10	3.2567433752979387E-10	2.492355514964951E-10	3.9196943344324646E-10	4.003788559236317E-10	3.7786328158827633E-10	3.277971324445273E-10	3.0315673074506797E-10	1.935664437288518E-10	3.794531642264075E-10	3.7055262871781877E-10	2.8639201536181724E-10	3.5798393067087865E-10	3.3924252432432557E-10	3.393024586710099E-10	2.3344993860029356E-10	3.9112895239794335E-10	3.2225698668396105E-10	3.9778592820867684E-10	3.070771561024387E-10	3.446244368814825E-10	2.1404700192770567E-10	2.36288867037317E-10	3.8976389728934165E-10	2.1231394900880455E-10	2.887241361382501E-10	3.4350075957763365E-10	2.1861450387518855E-10	2.5529629545439743E-10	3.639612974122918E-10	3.6313165655083936E-10	2.2496901816119107E-10	3.5088741349911477E-10	2.0572970099426753E-10	3.0909097481771676E-10	4.0260779964277904E-10	3.4682068705296917E-10	2.823609375568473E-10	4.0216421456901604E-10	2.594124185270536E-10	3.0394564375946964E-10	3.8103575357820125E-10	2.1265712084472055E-10	2.653292432385198E-10	2.7893254129626396E-10	2.891885162481955E-10	3.1299569184282775E-10	3.7166948724899407E-10	3.288856069534095E-10	3.012059525316381E-10	3.0963074637289043E-10	2.495596655179728E-10	2.9328363986943634E-10	1.9174773743178762E-10	3.604352680428636E-10	3.116910851438732E-10	3.237426913397478E-10	3.4728058814926533E-10	2.6213141171285554E-10	3.3019419450539707E-10	2.319707866485391E-10	3.222269744633056E-10	2.334751693223241E-10	2.7955619400525397E-10	3.3832298016031604E-10	3.564359843124052E-10	3.2334135381932497E-10	3.3673328433576904E-10	2.730573865661776E-10	3.771388318456407E-10	3.037953480876147E-10	3.0542266930248317E-10	3.4619375033800707E-10	2.9097460316859164E-10	3.3029629383566396E-10	3.2521583854366454E-10	3.992182690553208E-10	3.351293159809065E-10	3.0424297801224256E-10	3.1769268741691425E-10	3.4785540683863016E-10	3.4231270347820686E-10	3.581452201850512E-10	3.282032504302339E-10	2.8597420105424954E-10	3.5642728096657844E-10	2.657385248292024E-10	3.4970343928031333E-10	3.662795750427356E-10	3.7017920941272943E-10
