2.1305173299566414E-09
5.6300788003596075E-11
1.2734356910065356E-09
8.930868490816617E-10
1.0496343460008923E-09
4.548801500391744E-10
2.92831932808782E-10
3.0433512762597755E-10
4.874053117630979E-10
4.195997757156794E-10
5.158391924640769E-10
1.4757317447550697E-10
1.4628994974582097E-09
1.1994270618270491E-10
2.910963530153367E-10
4.197805809157635E-10
1.0546934944001069E-09
8.242421277467003E-12
1.0520690585316796E-09
8.706777295793164E-10
2.1756703291017456E-10
7.10871842938055E-11
3.683123681765676E-10
1.016488476845795E-09
3.678969295627571E-10
4.030786220463506E-10
5.466727605909013E-11
8.988337166888341E-10
2.1390876377717608E-11
3.161220364899125E-10
3.962833014715072E-10
3.1456859940396265E-10
2.9593312180649974E-11
2.7978000554602447E-10
9.395147310926498E-11
3.66774485705052E-10
1.6947335194509026E-10
2.240518191688876E-09
3.1365197985805444E-10
6.705347850306125E-09
5.082675927017474E-10
3.6937857583235735E-10
2.4832553059010977E-10
1.2116942068880139E-09
3.321158308782133E-10
1.6705393783033693E-10
1.8830375199145652E-10
1.7582116923464845E-09
3.427290886762035E-10
2.771838804728283E-10
7.184404386912629E-10
2.821462147870067E-11
2.1882968234481853E-10
1.1294384194190175E-09
2.654939175393125E-10
9.608156820968056E-10
2.2177249790827126E-10
5.849364241089508E-10
2.780429169837506E-10
2.0784145769182986E-10
6.313629787573038E-10
2.7576015832848106E-10
4.5092081387479913E-10
4.144661780478468E-09
1.237417347232042E-10
1.1377447807182385E-10
8.820415569391376E-10
4.535010727405508E-09
2.8973722014929095E-10
3.4631920181520267E-10
2.7853403111669773E-11
3.674405058572362E-11
1.0777968979171743E-09
5.33530924635935E-10
4.5228171803921023E-11
7.136074470033068E-10
3.9496461015671724E-10
1.2393670680919193E-09
3.5515555631344565E-10
6.198398388125215E-10
8.392764587441544E-10
2.648455903467356E-10
1.7028049550433548E-09
4.482383131565068E-10
1.023583988187925E-10
2.311079520671695E-10
1.7129717689021367E-09
6.320358618551654E-10
6.031437400753641E-10
3.7961671571443773E-10
2.784781405779241E-10
6.398273884662406E-10
1.3939708971199095E-10
4.3748322699453524E-10
3.7065154286834136E-10
1.0232173504987868E-10
1.767493357264863E-09
1.2107047637489338E-09
1.3107345541380954E-09
2.723062472232571E-10
2.0732158697979154E-10
7.684100176939322E-10
1.3708442225719653E-09
1.4666220402889716E-10
2.3340827407583566E-10
5.769292686213748E-10
2.50817842415552E-09
9.663426233551912E-11
5.705206188565946E-11
2.5481508168480354E-09
3.580479990533593E-10
1.0758885787084646E-09
2.843906430094928E-10
1.669567344343479E-10
4.32544543643218E-10
3.03664763065637E-10
1.6328634803589085E-10
